Cohort,AAC(3),AAC(6'),AAC(6');APH(2''),ABC-F ATP-binding cassette ribosomal protection protein,ACC beta-lactamase,ACI beta-lactamase,ACT beta-lactamase,ADC beta-lactamase without carbapenemase activity,ANT(2''),ANT(3''),ANT(4'),ANT(6),APH(2''),APH(3''),APH(3'),APH(6),ATP-binding cassette (ABC) antibiotic efflux pump,ATP-binding cassette (ABC) antibiotic efflux pump;major facilitator superfamily (MFS) antibiotic efflux pump,ATP-binding cassette (ABC) antibiotic efflux pump;major facilitator superfamily (MFS) antibiotic efflux pump;resistance-nodulation-cell division (RND) antibiotic efflux pump,BUT beta-lactamase,CMY beta-lactamase,CTX-M beta-lactamase,CblA beta-lactamase,CfxA beta-lactamase,DHA beta-lactamase,Erm 23S ribosomal RNA methyltransferase,General Bacterial Porin with reduced permeability to beta-lactams,General Bacterial Porin with reduced permeability to beta-lactams;resistance-nodulation-cell division (RND) antibiotic efflux pump,HERA beta-lactamase,L1 family beta-lactamase,LEN beta-lactamase,MCR phosphoethanolamine transferase,MIR beta-lactamase,MOX beta-lactamase,NDM beta-lactamase,OKP beta-lactamase,OXA beta-lactamase,OXY beta-lactamase,PDC beta-lactamase,SHV beta-lactamase,SRT beta-lactamase,TEM beta-lactamase,aminocoumarin resistant parY,ampC-type beta-lactamase,antibiotic resistant isoleucyl-tRNA synthetase (ileS),blaZ beta-lactamase,cepA beta-lactamase,chloramphenicol acetyltransferase (CAT),ciprofloxacin phosphotransferase,defensin resistant mprF,fosfomycin thiol transferase,fusidic acid inactivation enzyme,glycopeptide resistance gene cluster;van ligase,glycopeptide resistance gene cluster;vanH,glycopeptide resistance gene cluster;vanR,glycopeptide resistance gene cluster;vanS,glycopeptide resistance gene cluster;vanT,glycopeptide resistance gene cluster;vanX,glycopeptide resistance gene cluster;vanXY,kdpDE,lincosamide nucleotidyltransferase (LNU),macrolide phosphotransferase (MPH),major facilitator superfamily (MFS) antibiotic efflux pump,major facilitator superfamily (MFS) antibiotic efflux pump;resistance-nodulation-cell division (RND) antibiotic efflux pump,methicillin resistant PBP2,multidrug and toxic compound extrusion (MATE) transporter,non-erm 23S ribosomal RNA methyltransferase (G748),pmr phosphoethanolamine transferase,quinolone resistance protein (qnr),resistance-nodulation-cell division (RND) antibiotic efflux pump,rifamycin-resistant beta-subunit of RNA polymerase (rpoB),small multidrug resistance (SMR) antibiotic efflux pump,streptothricin acetyltransferase (SAT),sulfonamide resistant sul,tetracycline-resistant ribosomal protection protein,trimethoprim resistant dihydrofolate reductase dfr,undecaprenyl pyrophosphate related proteins
Antibiotic,0.0,0.0,0.0,3.7364093262629314,0.0,0.0,44.496847956731166,0.0,0.0,0.0,0.0,0.0,0.0,1.0845710564769546,0.0,0.0,14.163942501743398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.692364504956032,1.6966569860403928,3.786787443097036,0.0,0.0,0.0,1.0845710564769546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6966569860403928,0.0,0.0,0.0,0.0,0.0,1.6966569860403928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.949435777176425,0.0,0.0,15.7546185628617,3.7364093262629314,0.0,2.5953489304699744,0.0,1.4228343233575942,0.0,61.219899628043535,0.0,0.0,0.0,0.0,3.1448970361696515,2.5953489304699744,1.0845710564769546
Antibiotic,0.0,0.0,0.0,0.0,0.0,0.0,14.482611306823701,0.4699215831473975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.172915093149165,0.0,7.217745712964517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6923587438760315,4.78220011195312,0.0,0.0,58.842740136843545,0.0,0.4699215831473975,0.0,0.0,0.0,2.388293158535656,18.667223132427015,0.0,0.0,0.0,0.0,0.0,16.850862401454833,0.0,0.0,0.0,0.4699215831473975,0.0,0.0,10.507034732837768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.991078920792521,0.0,0.0,97.33045842270747,17.591757761664766,0.0,2.1687112417702634,0.0,20.87233031516963,0.0,155.73838348059098,0.0,2.915632012996477,2.0286658472456542,0.0,0.0,0.0,5.512984237463858
Antibiotic,0.0,0.0,0.0,0.6443096403491033,0.0,0.0,3.6745001803345474,0.0,0.0,0.0,0.3578285158273103,0.0,0.0,0.0,0.0,0.0,9.517400830122721,2.30478503553915,2.3847223205801265,0.0,0.0,0.0,0.0,0.0,0.0,1.92851931733472,5.819020040173896,1.2410479608488927,0.0,0.0,27.048998365044252,0.3578285158273103,0.0,9.956390370894237,0.0,1.4313140633092412,5.89706853087567,0.0,0.0,0.0,0.0,0.7156570316546206,0.0,1.2410479608488927,3.615866323946101,2.5324229589959857,0.0,0.0,0.0,0.0,8.175799754307569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3578285158273103,0.0,0.0,43.553736275868594,3.648617212551165,5.195036510362446,7.662528543796547,0.0,3.08681820106007,0.0,71.12500860938755,0.0,0.0,0.0,0.0,0.3578285158273103,2.0343747372130623,1.4270555643933809
Antibiotic,0.0,0.0,0.0,0.8711773974088305,0.0,2.7664012866903227,47.30718027554016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.233110498393657,0.8711773974088305,3.278895940551544,0.0,0.0,0.0,0.0,0.0,0.0,1.4105094446886903,4.202594559309103,4.726776984469726,0.0,2.7664012866903227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0240416369151815,0.0,0.0,0.0,7.8405965766794745,0.0,8.023376578079443,0.0,0.0,0.0,0.0,0.0,0.0,5.379503102421974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3392380150160226,0.0,0.0,49.14378056255393,9.948154701789871,1.742354794817661,1.4105094446886903,0.0,4.491575599624127,0.0,134.32534908164268,1.4105094446886903,0.0,0.0,0.0,2.5789219309091425,0.0,3.9160596745127942
Control,0.0,3.5320320428930088,0.0,7.724334187939626,0.0,0.0,38.56294202744825,0.0,0.0,24.56619822421723,0.0,0.0,0.0,2.1771433941248253,0.9112259637565112,0.9112259637565112,30.33831683130209,0.0,7.2606959146863925,0.0,3.644903855026045,0.0,0.0,0.0,0.0,0.9112259637565112,5.948702758665924,5.43579579165558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.211830678227507,0.0,0.0,0.0,19.10906940616267,0.0,0.9112259637565112,0.0,0.0,0.0,0.9112259637565112,8.146212705382183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.524569827899069,0.0,0.0,93.76833100366338,19.150195401673557,0.0,8.93040268617805,0.0,19.615351404706256,0.9112259637565112,162.1620041456444,3.0883693578813363,3.997376417248544,0.0,5.435323926235754,11.352577887848625,6.476775263752753,6.085952810322009
Control,0.0,0.0,0.0,6.729986729378454,0.0,0.0,28.050559974500214,0.0,0.0,1.061403403273094,0.0,7.024138866252279,0.0,0.0,4.5744753850703495,0.0,24.316795976544316,0.0,7.376932984281731,0.0,0.0,0.0,0.0,0.0,0.0,2.685896045151164,3.430639333838568,5.761848398841671,0.0,0.0,0.0,0.0,0.0,0.0,1.061403403273094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.330603264011184,1.061403403273094,0.0,0.0,0.0,0.0,0.0,4.607013870052568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.526972318963474,0.0,2.122806806546188,88.30996711762491,19.307572449002464,0.0,5.950064534836768,0.0,19.029139768219224,0.0,141.32800154138042,1.6662663620883962,3.27734286630747,2.9110710304169114,0.0,10.466724328597728,2.4189570114985965,6.0009851618032055
Control,0.0,0.0,0.0,3.4408753519548427,0.0,0.0,26.49647640141451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9324307147575104,0.0,20.67838430929369,0.3580560953454768,10.169284138938918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.299182028942534,5.142904296837444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0027389015026102,0.0,2.9869793030552465,61.22859866506997,0.0,0.0,0.0,17.212132054003508,0.0,0.0,0.0,3.350200970345722,0.0,0.0,10.135338882861122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.061570673956768,0.0,0.0,91.40368543336982,16.666072948094985,0.0,5.995031895423499,0.0,21.90958265983332,0.0,221.32805564364642,0.0,2.0351577188121266,0.0,0.3580560953454768,3.3640157014005743,1.8218244129015555,5.377279161523379
Antibiotic,0.0,0.0,0.7129946114285793,0.0,0.0,0.0,28.592570609253094,0.0,0.0,2.7554917760079656,0.0,0.7129946114285793,0.0,8.435335517142521,0.7129946114285793,8.634106470905039,15.275630258725158,0.0,7.73832893902146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.452706557748961,7.664293938098946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.5755406679822,0.0,26.015998754321622,0.0,0.0,0.0,12.143554184661898,0.0,0.0,4.5856422910031895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7391636753838515,0.0,6.102182732609234,105.87747399567694,20.451020782514597,0.0,1.8305848712962527,0.0,21.193140215680327,0.0,153.10167963875733,0.0,0.0,0.7129946114285793,8.037567085492743,0.0,6.760036200159931,6.578969765752749
Control,0.0,0.0,0.0,10.690833759300087,0.0,0.0,32.482636298002724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.480904041445278,0.0,5.228367888794591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5141505503620167,7.339150647769987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.400541190506085,0.0,0.0,0.0,0.0,0.0,10.316215429661302,7.110265456072536,0.0,0.0,0.0,0.0,0.0,6.926033988782525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.581079609472679,0.0,0.0,66.20985208456118,14.465391990321574,0.0,5.257082435391165,0.0,12.83662459366851,0.0,113.05861290577867,6.468776867558299,1.625291443427043,0.0,0.0,5.102688232898808,3.755984478541823,4.379061245860924
Antibiotic,0.0,0.0,0.0,0.2592952456007345,0.0,0.0,7.743622342859774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.272231721741546,0.0,2.3038910806471145,0.0,0.2592952456007345,0.0,0.0,0.0,0.0,1.1252300571568743,5.3771285904071835,1.0972994414378987,0.0,0.0,29.222884538281573,1.2499047253488944,1.2964762280036726,14.671288385368014,0.0,4.431486948872724,7.813831249300258,0.0,0.0,0.0,0.0,0.518590491201469,0.0,1.364657056983146,0.6696451251170435,0.2592952456007345,0.0,0.0,0.0,0.0,8.980797974386153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3826878549182,3.765662925939703,1.5699473590810942,1.83172342046671,0.0,3.0473161250057617,0.2592952456007345,73.0905107284127,0.0,0.0,0.0,0.0,0.4790108923887924,0.0,1.6625850129143631
Control,0.0,5.856037238857372,0.0,9.895245147381214,0.0,0.0,15.17122721581756,0.0,0.0,0.0,0.0,4.0616296332542134,0.0,0.0,1.7567860216963012,0.0,17.254944471330308,0.0,4.289809776796941,0.0,0.0,0.0,0.0,0.0,0.0,7.326626799769808,1.537820567570193,2.244359030688229,0.0,0.0,0.0,0.0,18.71515438291899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9468555215011332,11.001562390635076,5.159463139241526,0.0,0.0,0.0,0.0,2.64033804933044,2.937804614966561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3947579178968668,0.0,2.5257903980191827,51.35371054969418,10.493829192802542,0.0,10.156658905776192,0.0,7.084234337657359,0.0,125.13806823102732,5.602554431090296,0.9647887497044292,0.5615840785620442,0.0,13.024606344615815,2.937804614966561,4.1804660592921605
Control,0.0,2.3077073532934285,0.0,7.147233779149087,0.0,0.0,39.94519597328543,0.0,0.0,16.73903855589347,0.0,0.0,0.0,0.0,0.0,0.0,21.015975411547693,0.9911284766775164,2.5701461753805184,0.0,28.813018487664653,0.0,0.0,0.0,0.0,0.9911284766775164,6.877170306549137,2.5701461753805184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.96122364422088,0.0,0.0,0.0,0.9911284766775164,0.0,0.0,0.0,0.0,0.0,0.0,8.595885205971229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3077073532934285,0.0,0.0,36.26054458679574,4.655329514648737,0.0,6.374732661806508,0.0,5.546465984958315,3.9645139067100654,82.7692564076438,0.9911284766775164,0.0,0.0,4.840800448466422,6.626237322632524,5.474453063100535,2.3077073532934285
Control,0.0,0.0,2.5288293809022866,0.0,0.0,0.0,10.516745409993275,0.0,0.0,0.0,3.0279587597864466,0.0,0.0,0.0,0.0,0.0,10.046693560837799,2.5288293809022866,1.7593757802688532,0.0,0.0,0.0,0.0,0.0,0.0,4.14556437469959,4.14556437469959,3.398085505560348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.465871739566923,0.0,0.0,0.0,0.0,0.0,4.7873345400553,6.9935877943215345,3.69238038364182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.2114070139664,4.3279839773288264,10.225130305389182,4.28820516117114,0.0,0.0,0.0,70.08655580592088,0.0,0.0,0.0,0.0,0.0,3.398085505560348,2.5288293809022866
Antibiotic,0.0,1.526389822789496,0.0,7.310510585262692,0.0,0.0,31.819659625671896,3.6765500356201852,0.0,0.3046046232782504,0.0,0.0,0.0,3.050934086804669,0.3046046232782504,2.9226247182369574,21.30890884914196,0.0,0.956294935541096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.442726537282268,4.612722167477805,0.0,0.3046046232782504,0.0,0.0,0.0,0.3046046232782504,0.0,0.0,3.370675633326232,0.0,0.0,4.21122887326264,0.0,0.0,0.0,2.9619327895396435,1.2693208609884756,0.0,0.0,0.0,0.0,0.0,5.347725776701433,0.0,0.0,0.0,0.3046046232782504,0.0,0.0,0.0,0.0,3.1305427538393764,0.0,0.0,25.144700475647003,3.442726537282268,0.0,7.848383983977934,0.0,0.7699750859651434,0.0,97.5082747644483,1.573925484266726,0.7699750859651434,0.0,2.6256825360309497,7.656485040151741,5.801512198380817,1.7445060598823336
Antibiotic,0.0,0.0,0.0,0.0,0.0,0.0,49.557185723128136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.029437737212236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.513157703578057,4.689014678350951,0.0,2.5612745517747357,0.0,0.0,0.3855890316269613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.902736088937613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.694805474698851,0.0,0.0,23.63076483614886,4.081717902195724,0.0,0.0,0.0,0.3855890316269613,0.0,109.86321955775458,0.6895551273217144,0.0,0.0,0.3855890316269613,0.0,0.0,3.9733235220007663
Antibiotic,0.0,0.0,0.0,9.67489965298816,0.0,0.0,44.003106965650744,0.0,0.0,0.0,4.120738061340055,0.0,0.0,3.374276842800497,2.8572534769653983,2.8572534769653983,7.428766101355649,4.054489258555152,2.043754804757916,0.0,0.0,0.0,0.0,0.0,0.0,5.4445470660941435,5.4575818580334285,3.1388031900710898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.998524392096353,0.0,0.0,0.0,0.0,4.655614382941169,3.374276842800497,0.0,0.0,0.0,0.0,6.977447851011317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5070991085666923,0.0,4.412823584011085,65.87429351943494,2.8572534769653983,7.773063621298867,8.619087030095706,0.0,1.3570374565783108,0.0,69.48408849566438,0.0,0.0,0.0,0.0,1.3570374565783108,3.7541060791699294,3.374276842800497
Control,0.0,0.5663733969333568,0.9720257457444752,12.574492838505275,0.0,0.0,28.598868110910164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.54634540210891,0.0,18.01006533262283,0.0,4.500537118483267,0.0,0.0,0.0,0.0,0.0,0.0,12.15412036772274,4.23185252520018,3.4144651722117567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.54870376921878,0.0,0.0,0.0,0.0,0.0,1.9578325429167085,2.126171867869044,1.7672236343452743,0.0,0.0,0.0,0.5663733969333568,4.94655801876038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9720257457444752,0.0,0.0,41.60516538085081,3.4081588760825485,5.105914195708005,8.68279923421386,0.0,2.333597031278631,0.0,66.39816694752027,0.5663733969333568,0.0,0.0,1.9578325429167085,11.147289653588443,6.518670590981507,3.702647866456263
Control,0.0,0.0,1.752891906017041,21.885429576976467,0.0,0.0,36.940982579659995,0.0,0.0,0.0,1.573024954577234,0.8400495277445859,0.0,0.0,2.984311622501685,0.0,17.714657413269126,0.4803228263036423,4.168914705166491,0.0,0.4803228263036423,0.0,0.0,0.0,0.0,11.42611933709332,3.519665013815777,4.5779573436595165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4803228263036423,0.8400495277445859,8.949732846815404,12.457224057847947,4.200257555807702,0.0,0.0,0.0,0.0,4.230933930162536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3897511489263734,0.0,5.207505488679309,71.23910545610985,10.877248543740096,8.839419568195428,3.5443007145688075,0.0,11.081076832323415,0.0,93.19799574934729,10.620867316291864,0.0,0.8400495277445859,0.0,14.659144617659624,6.777451293692145,4.200257555807702
Control,0.0,3.7000407996309264,0.0,2.226050538285542,0.0,0.0,24.84764829349945,0.0,0.0,0.0,0.0,0.0,0.0,6.360639580375786,0.0,6.205122601256738,23.33786324833312,0.0,7.561812544459153,0.0,12.985739148326228,0.0,0.0,0.0,0.0,0.8478048484488062,3.9444543458118657,6.263067526942609,0.0,0.0,0.0,2.5356952542777025,19.077505718137587,0.0,0.0,0.0,0.0,0.0,0.0,2.5434145453464185,0.0,76.87764334960144,0.0,24.99059147300894,0.0,0.8478048484488062,0.0,8.289247861870797,0.0,2.917864918217182,5.2087338843990585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.061356971890644,0.0,4.877326784924646,106.58846945196078,19.08187997155489,0.0,4.683094619172943,0.0,22.085281420510285,0.0,152.1296733759883,0.0,4.732938423125447,0.0,13.279863282354768,6.937386527642089,6.599485131475509,6.091274005128293
Control,0.0,0.0,0.0,8.822478183084089,0.0,0.0,33.71247390672881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.98024862141637,0.0,4.794691116314504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7487880840714929,4.512727555885861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.556637250289564,0.0,0.0,0.0,0.0,3.0147630363423104,13.048898646285597,6.701640225791626,0.0,0.0,0.0,0.0,0.0,4.5741434620719446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.985951069260445,0.0,0.0,69.94342034881169,14.46679189234679,0.0,6.623050739287371,0.0,14.062877915848649,0.0,120.78974177491281,8.936569294917495,1.3639228637929948,0.0,0.0,5.998954457230353,1.3639228637929948,4.1313696391709485
Control,0.0,0.0,0.0,7.514951809005227,0.0,0.0,44.56803416492198,0.0,0.0,0.0,0.0,5.095044633052853,0.0,0.0,4.066128348798108,0.0,12.567636309044591,0.0,3.0477897399756384,0.0,7.50068892628529,0.0,0.0,0.0,0.0,9.283780304124848,3.4185391043677864,1.7753231916747874,0.0,0.0,0.0,0.0,1.1450731469221005,0.0,0.0,0.0,0.0,1.7753231916747874,0.0,1.1450731469221005,0.0,0.0,0.0,2.290146293844201,1.7753231916747874,0.0,2.5475223165264267,1.1450731469221005,0.0,1.1450731469221005,1.1450731469221005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.573394027256542,0.0,1.1450731469221005,30.015271454646918,4.166878347608291,1.7753231916747874,2.5475223165264267,0.0,6.036372640477278,0.0,69.04162616598119,0.0,0.0,1.7753231916747874,0.0,24.014351485328817,0.0,2.8192322787335526
Control,0.0,5.7172132275921825,0.0,8.554632752710575,0.0,0.0,25.558118566477393,0.0,0.0,0.0,0.0,4.189535547898975,0.0,0.0,1.8082768876371975,0.0,14.38606402031041,0.0,2.370274695640387,0.0,0.0,0.0,0.0,0.0,0.0,10.064750546725296,3.088601654308168,4.178551583277584,0.0,0.0,0.0,0.0,13.196380805503232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.939721770274621,0.0,6.384979430073629,0.0,0.0,0.0,0.0,2.1164700790304343,1.8082768876371975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8082768876371975,0.0,0.0,19.962512333767954,2.586038069964651,0.0,10.380792515132477,0.0,0.8750558914516788,0.0,95.07346792328892,8.824395003034784,0.0,0.0,0.0,15.868499830755658,3.514247171155393,2.7736912965218434
Control,0.0,0.0,2.063907581667012,6.683661671302245,0.0,0.0,50.349861345750504,0.0,0.0,0.0,4.3281927427040765,0.0,0.0,0.0,0.0,0.0,21.293933003074436,2.063907581667012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.063907581667012,6.604195772482435,0.0,0.0,0.0,0.0,4.127815163334024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.063907581667012,3.3982843700765435,0.0,0.0,0.0,0.0,2.063907581667012,5.7834549078972985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8801653750606677,0.0,3.3982843700765435,29.430726130990045,4.72516202051951,3.3982843700765435,6.387336452728738,0.0,2.8801653750606677,4.3281927427040765,57.71001861980332,2.063907581667012,0.0,0.0,0.0,7.0027801647988355,8.963477122313204,2.063907581667012
Control,0.0,4.028724827974703,0.0,5.776978153339944,0.0,0.0,52.96669888672043,0.0,0.0,21.91424486728968,0.0,0.0,0.0,0.0,0.0,0.0,20.61751314944818,0.0,5.195861572843911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.649391227345888,5.5764944809973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7408530263641653,0.0,4.020755532069315,32.865118736939394,0.0,0.0,0.0,4.080899666999997,0.0,0.0,0.0,4.378539545163253,0.0,0.0,10.006494103622465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9308558573810464,0.0,0.8704265131820826,36.84333118488767,6.842114295478009,0.0,7.337349695688511,0.8704265131820826,7.30803303374472,0.0,135.80302416905658,0.8704265131820826,1.7408530263641653,0.0,6.035620780545367,6.035620780545367,4.383834166973276,3.21444083293728
Control,0.0,0.0,0.0,8.848056480931053,0.0,0.0,35.67110284269098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.67732664063411,2.917636391073062,0.6744665433911878,0.0,0.0,0.0,0.0,0.0,0.0,1.4792406795869548,1.1322563780004498,0.6744665433911878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3489330867823757,0.0,1.9927802440137288,0.0,1.1322563780004498,0.0,0.0,0.0,0.0,1.7587406835230404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5280842066575984,0.0,0.0,32.591352528739876,2.5280842066575984,0.0,16.52507853843919,0.0,0.0,0.0,52.154321662585836,3.502991380020081,0.0,0.0,0.0,0.6744665433911878,7.419200601116913,1.7587406835230404
Control,0.0,0.0,0.0,10.47722251580764,0.0,0.0,29.67821068872275,0.0,0.0,0.0,0.0,6.2263086587131795,0.0,0.0,4.117269744133719,0.0,26.62418527973731,0.0,6.116721302220245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.990452138991436,5.550151387569195,0.0,0.0,0.0,0.0,1.3142948678474518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.76656292115291,0.0,0.0,0.0,0.0,0.0,0.0,4.631623565216339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.631623565216339,0.0,0.0,76.07240376421217,16.526998146967994,0.0,3.31046305557809,1.990452138991436,15.53066355630548,0.0,124.40101297797351,0.0,2.796437907997145,3.8461189799540954,0.0,4.542388898642159,3.0762234846084144,5.1373630918929765
Control,0.0,3.9921416174710314,1.1652733509983386,2.3305467019966772,0.0,0.0,13.644430558801051,0.0,0.0,0.0,0.0,0.0,0.0,6.102873503041173,0.0,6.203617923115988,20.547430970246158,2.577979388607725,7.39361203927136,0.0,5.800038508580967,0.0,0.0,0.0,0.0,2.6833731406958945,5.371196552118144,4.898744934809567,0.0,0.0,0.0,0.0,21.685612439195385,0.0,0.0,0.0,0.0,0.0,0.0,16.461646092863276,0.0,57.59298701330848,0.0,24.211889195624085,0.0,0.6972209428598756,0.0,7.655189840286148,0.0,4.657283437269801,6.3541219022134925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8088980882338825,2.7208052601833805,4.726641587089351,112.65365883586063,17.67266500417965,4.096079178305281,1.862494293858214,0.0,22.85950363505002,0.0,158.9250489443126,0.0,3.6787696442597455,0.0,12.90129016173119,6.102873503041173,7.344356998288807,6.2863440560525135
Control,0.0,4.162142620879712,0.0,6.941860454373944,0.0,0.0,45.711988139187696,0.0,0.0,31.365593664825763,0.0,0.0,0.0,0.0,0.0,0.0,28.435463671179768,0.0,5.3520229683988685,0.0,0.0,0.0,0.0,0.0,0.0,2.077123396918731,7.111006144840844,5.185768222939743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.594670830052095,0.0,0.0,0.0,11.431642971486623,0.0,0.8519289324303256,0.0,3.177778365685993,0.0,0.0,9.64667796287259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7299633435140764,0.0,0.0,73.23593587317605,13.456913881788317,0.0,6.150303591193504,0.0,15.24922936300301,0.0,131.2441335365844,1.3839531178124027,2.5433660234877973,0.0,6.1004027576743125,7.1726718461542225,5.448252277520373,4.09577683947457
Antibiotic,0.0,0.7640906097627367,0.0,5.687553759921014,0.0,0.0,30.9154992616444,0.0,0.0,2.0250787285049485,0.0,3.2295248354515143,0.0,7.503907853914647,4.361233303635943,7.6639739897621295,13.927675953217177,1.6298916101150842,6.977228951300894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1671959731651578,7.635908636461204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.83946265883725,0.0,22.11909322080284,1.9234141521184165,0.0,0.0,8.873645759635211,0.0,0.0,4.888999636871882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2745656109975965,0.0,8.318774675514065,100.90453213984044,16.722845811772743,1.9234141521184165,0.7640906097627367,0.0,18.519976097012936,0.0,148.06079507678325,0.0,0.0,2.996929479929124,7.016663945307274,0.0,5.510245802702923,5.660473449813456
